t,x,y,z,yaw,wz,turn,gf,nact,DNp01_left,DNp01_right,DNa02_left,DNa02_right,DNa01_left,DNa01_right,DNb01_left,DNb01_right,DNp03_left,DNp03_right,DNp11_left,DNp11_right,DNg02_left,DNg02_right,DN_all_left,DN_all_right
0.22000000000000017,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24000000000000019,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2600000000000002,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2800000000000002,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3000000000000002,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32000000000000023,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34000000000000025,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36000000000000026,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3800000000000003,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4000000000000003,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4200000000000003,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.44000000000000034,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46000000000000035,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48000000000000037,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5000000000000003,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5200000000000004,0.0,0.0,2.0,0.1092048123855761,10.206007168698738,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5400000000000004,1.0949518409170275e-09,-2.698459818236199e-07,1.9999999999582228,0.3696997123143513,15.474649656462422,0.2777777777777778,0.0,1300,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1524390243902439,0.6944444444444445
0.5600000000000004,2.122786947318327e-08,-3.3584675247401175e-06,1.99999999865581,0.8235490661619227,28.96583386162644,-0.3703703703703704,0.0,3375,0.0,0.0,0.0,11.11111111111111,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57520325203252,1.9804526748971196
0.5800000000000004,6.982003984762289e-08,-1.0056960760866353e-05,1.9999999956537733,1.505171854381245,38.52711501756123,-0.19400352733686066,0.0,6480,0.0,0.0,0.0,7.4074074074074066,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555555555555556,2.380952380952381,4.861111111111112,5.02400548696845
0.6000000000000004,5.555292252171541e-08,-1.6435280253352264e-05,1.9999999924568934,2.276110541068262,38.56414020057627,0.4262198706643152,0.0,6641,0.0,0.0,0.0,38.27160493827161,14.814814814814813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.703703703703704,1.5873015873015872,5.171635049683831,5.895633287608597
0.6200000000000004,-2.977247569276977e-08,-2.2293841880093025e-05,1.999999988574972,2.964198660810451,30.788961240545753,1.0,0.0,6567,0.0,0.0,0.0,75.51440329218107,26.54320987654321,0.0,16.666666666666668,33.333333333333336,0.0,0.0,0.0,0.0,3.5802469135802473,1.0582010582010581,5.40405751279735,7.068282274043591
0.6400000000000005,5.372906684782091e-07,-4.1724426457304185e-05,1.999999949820912,3.506224993080961,23.895488193892866,1.0,0.0,6604,0.0,0.0,0.0,100.34293552812072,17.695473251028805,0.0,27.77777777777778,55.55555555555556,0.0,0.0,0.0,0.0,6.8312757201646095,3.0864197530864197,5.863883870320185,8.10724991109079
0.6600000000000005,3.7482209420517566e-06,-0.00010585005615849521,1.9999996289632678,3.960564825155024,21.689219764504106,0.713001066910532,0.0,5974,0.0,0.0,0.0,66.89529035208048,28.463648834019203,0.0,35.18518518518519,37.03703703703704,0.0,0.0,0.0,0.0,4.554183813443073,2.05761316872428,5.636898189969554,7.7710884180934485
0.6800000000000005,1.2810969326435405e-05,-0.0002573135413677237,1.9999983113916258,4.364974966244196,18.93531462985421,0.7716303409033176,0.0,5225,0.0,0.0,0.0,61.26352690138699,18.975765889346135,0.0,23.45679012345679,24.691358024691358,0.0,0.0,0.0,0.0,4.147233653406493,1.371742112482853,5.282322370548808,7.546980756095221
0.7000000000000005,3.198484265987542e-05,-0.0005459947812580854,1.9999946055774296,4.684510393038119,13.386046053022879,1.0,0.0,5335,0.0,0.0,0.0,74.17568460092465,12.650510592897422,0.0,15.637860082304528,33.1275720164609,0.0,0.0,0.0,0.0,2.7648224356043287,0.9144947416552354,5.020531986869937,7.706217623405044
0.7200000000000005,6.663552354333752e-05,-0.0010295355758272234,1.9999861605510876,4.899995422400998,8.46606497481571,1.0,0.0,4574,0.0,0.0,0.0,66.1171230672831,8.433673728598281,0.0,27.091906721536354,38.7517146776406,0.0,0.0,0.0,0.0,4.0654371792917745,0.6096631611034902,4.871411568482397,7.580894053463445
0.7400000000000005,0.00012310579024337942,-0.0017727393416080628,1.9999694124803944,5.0914095575233285,10.484801090109544,0.5311003479219705,0.0,3576,0.0,0.0,0.0,44.0780820448554,22.289115819065522,0.0,34.727937814357574,42.501143118427066,0.0,0.0,0.0,0.0,2.710291452861183,0.4064421074023268,4.543339419638671,6.802900562391268
0.7600000000000006,0.00020807378373358047,-0.0028410966491357746,1.9999398383782245,5.306002586103419,10.903682584365335,0.6318446763924249,0.0,4015,0.0,0.0,0.0,46.052054696570266,14.85941054604368,0.0,23.15195854290505,28.33409541228471,0.0,0.0,0.0,0.0,1.806860968574122,0.2709614049348845,4.7565352228485445,7.133003667108582
0.7800000000000006,0.0003281483216416173,-0.004296203659958158,1.9998923948331604,5.558859466627118,14.141112349036671,0.42122978426161656,0.0,4504,0.0,0.0,0.0,30.70136979771351,9.906273697362453,0.0,15.434639028603366,18.889396941523138,0.0,0.0,0.0,0.0,1.2045739790494145,0.18064093662325634,4.873259254256753,7.070150592887203
0.8000000000000006,0.0004897121779347963,-0.006193987105029865,1.99982193119977,5.852154108912861,15.142114308938227,0.5585976339521889,0.0,4535,0.0,0.0,0.0,20.46757986514234,6.604182464908302,0.0,10.289759352402243,29.259597961015427,0.0,0.0,0.0,0.0,0.8030493193662763,0.12042729108217089,5.027294787390681,7.0796888726243905
0.8200000000000006,0.0006988711517912182,-0.008583995676442571,1.9997235204670687,6.190812254992073,18.56340321420346,0.3723984226347925,0.0,4428,0.0,0.0,0.0,30.311719910094894,4.402788309938868,0.0,23.52650623493483,19.50639864067695,0.0,0.0,0.0,0.0,0.5353662129108508,0.08028486072144725,4.901326606227934,7.26608887804589
0.8400000000000006,0.0009613941226328295,-0.011508963283734795,1.9995927682659547,6.570795963425809,19.505915461590487,0.5260433928676395,0.0,4839,0.0,0.0,0.0,36.87447994006326,2.9351922066259117,0.0,15.684337489956551,13.004265760451299,0.0,0.0,0.0,0.0,0.3569108086072339,0.05352324048096483,4.690315298460899,6.953112749972981
0.8600000000000007,0.0012827756921178987,-0.01500551228601229,1.9994259027256407,6.900001370484823,13.89194070499064,1.0,0.0,4832,0.0,0.0,0.0,57.91631996004217,1.9567948044172745,0.0,10.456224993304367,25.3361771736342,0.0,0.0,0.0,0.0,0.23794053907148927,0.03568216032064322,4.600454101412956,6.898782985578695
0.8800000000000007,0.0016688805476613752,-0.01911016359743906,1.999218944715089,7.125135106426393,8.914591132954703,1.0,0.0,4729,0.0,0.0,0.0,71.94421330669479,1.3045298696115162,0.0,6.970816662202911,33.55745144908947,0.0,0.0,0.0,0.0,0.1586270260476595,0.02378810688042881,4.464327124519206,6.939723636476332
0.9000000000000007,0.0021262902373437483,-0.023862916637871445,1.9989671085742202,7.258244626802234,4.5016733988445266,1.0,0.0,3862,0.0,0.0,0.0,47.96280887112986,0.8696865797410107,0.0,4.647211108135274,22.37163429939298,0.0,0.0,0.0,0.0,0.10575135069843966,0.015858737920285873,4.602234343175406,6.401173782342246
0.9200000000000007,0.002662086628798775,-0.029306315469349226,1.998664900207116,7.309990714479386,0.5891808872810853,1.0,0.0,3170,0.0,0.0,0.0,65.3085392474199,0.5797910531606738,0.0,3.098140738756849,14.914422866261987,0.0,0.0,0.0,0.0,0.07050090046562643,0.010572491946857249,4.694172488946205,6.402222850779605
0.9400000000000007,0.0032835645276288374,-0.035484150101496706,1.998306321693413,7.3109909826869135,-0.8543029992583834,0.851166208114257,0.0,3057,0.0,0.0,0.0,43.5390261649466,0.3865273687737825,0.0,2.0654271591712323,9.942948577507991,0.0,0.0,0.0,0.0,0.04700060031041762,0.007048327964571499,4.501399545476332,6.402922229737844
0.9600000000000007,0.003997778331596709,-0.04243881162593144,1.9978854266302608,7.325784492524747,1.7267969338093943,0.567444138742838,0.0,2576,0.0,0.0,0.0,29.026017443297732,0.257684912515855,0.0,1.3769514394474882,6.628632385005327,0.0,0.0,0.0,0.0,0.03133373354027841,0.004698885309714332,4.245851729504547,5.554623050277904
0.9800000000000008,0.004810896843834199,-0.050206615809789315,1.9973974367065526,7.414485494658001,6.589128350141636,0.3782960924952254,0.0,2435,0.0,0.0,0.0,19.35067829553182,0.17178994167723666,0.0,0.9179676262983254,4.419088256670218,0.0,0.0,0.0,0.0,0.020889155693518936,0.0031325902064762213,4.10089302292173,4.886209605535063
1.0000000000000007,0.005727708085016443,-0.05881363060452004,1.996839858621689,7.609628993873803,12.616023277409472,0.25219739499681687,0.0,3209,0.0,0.0,0.0,12.900452197021213,0.11452662778482443,0.0,0.6119784175322169,2.946058837780145,0.0,0.0,0.0,0.0,0.01392610379567929,0.0020883934709841475,4.512383966500666,5.006444263772346
1.0199999999999985,0.006751409419861608,-0.06827365524146213,1.9962131028171077,7.926428010002125,19.103436027098375,0.16813159666454458,0.0,4124,0.0,0.0,0.0,8.600301464680808,0.07635108518988296,0.0,0.4079856116881446,1.9640392251867633,0.0,0.0,0.0,0.0,0.009284069197119526,0.0013922623139894317,4.862930774415078,5.446683007123951
1.0399999999999963,0.007883642006060291,-0.07858850438189265,1.9955204420660628,8.251713144065251,14.277813147167487,0.9454210644430299,0.0,5149,0.0,0.0,0.0,39.066867643120545,0.05090072345992197,0.0,0.2719904077920964,17.97602615012451,0.0,0.0,0.0,0.0,0.006189379464746351,0.0009281748759929544,4.690124581317369,5.868776325736955
1.059999999999994,0.009125599357396244,-0.08975616680454014,1.994765919225775,8.494580509211227,10.507846591627278,0.9080584874064642,0.0,4648,0.0,0.0,0.0,42.711245095413695,0.033933815639947976,0.0,0.18132693852806425,11.98401743341634,0.0,0.0,0.0,0.0,0.004126252976497567,0.0006187832506619696,4.524107444455482,6.330213023742332
1.0799999999999919,0.010478980032995243,-0.10177730793645781,1.9939527224205222,8.71185724608748,11.284350735801757,0.6053723249376428,0.0,4086,0.0,0.0,0.0,28.474163396942462,0.022622543759965315,0.0,0.12088462568537617,7.9893449556108935,0.0,0.0,0.0,0.0,0.0027508353176650445,0.0004125221671079797,4.66749439386463,6.612117324470197
1.0999999999999897,0.011945516365856763,-0.11465191281135835,1.9930840656067907,8.972143709398365,14.718770042863433,0.4035815499584285,0.0,4452,0.0,0.0,0.0,18.98277559796164,0.015081695839976875,0.0,0.08058975045691744,5.326229970407262,0.0,0.0,0.0,0.0,0.0018338902117766964,0.00027501477807198647,4.712272685340648,6.542851878864905
1.1199999999999875,0.01352624307393544,-0.12837460603239081,1.9921643631109318,9.314403675316111,19.594373123403127,0.2690543666389524,0.0,4339,0.0,0.0,0.0,12.655183731974427,0.010054463893317916,0.0,0.053726500304611624,3.5508199802715077,0.0,0.0,0.0,0.0,0.0012225934745177976,0.00018334318538132431,4.7167183755929525,6.162312775210348
1.1399999999999852,0.015221034877217487,-0.14293212489901114,1.991199791972592,9.75873956672108,25.137513890562325,0.17936957775930157,0.0,4884,0.0,0.0,0.0,8.436789154649617,0.00670297592887861,0.0,0.03581766686974108,2.367213320181005,0.0,0.0,0.0,0.0,0.0008150623163451984,0.0001222287902542162,4.719682169094488,6.603064483885088
1.159999999999983,0.01702847589655309,-0.1583031872025643,1.9901981746795623,10.195665403451317,19.52567506418497,0.9529130518395345,0.0,5397,0.0,0.0,0.0,55.624526103099754,0.0044686506192524065,0.0,16.690545111246497,18.244808880120672,0.0,0.0,0.0,0.0,0.0005433748775634656,8.148586016947746e-05,4.721658031428846,7.076940108598289
1.1799999999999808,0.018947166599158304,-0.17446632741605714,1.9891668837873797,10.534269498151861,14.840633014844917,0.9315716641893191,0.0,5224,0.0,0.0,0.0,53.74968406873317,0.0029791004128349374,0.0,27.793696740831003,28.829872586747115,0.0,0.0,0.0,0.0,1.1114733610294867,5.432390677965164e-05,5.0532598258306125,7.572898344003797
1.1999999999999786,0.020977044731488176,-0.19140661939750991,1.988111245136594,10.778751832630196,9.755701659306066,1.0,0.0,4953,0.0,0.0,0.0,52.499789379155445,0.0019860669418899583,0.0,18.529131160554,35.88658172449808,0.0,0.0,0.0,0.0,0.7409822406863245,3.621593785310109e-05,5.299734192830164,7.543454863080721
1.2199999999999764,0.023119524282995806,-0.20911564242355085,1.9870346993067833,10.954075735880041,7.425258029220309,0.8399577766767343,0.0,4297,0.0,0.0,0.0,34.999859586103625,0.0013240446279266388,0.0,29.01942077370267,40.59105448299872,0.0,0.0,0.0,0.0,3.8273214937908833,2.414395856873406e-05,5.159172388716044,7.626706534234884
1.2399999999999742,0.025377180782042204,-0.22758956645127582,1.9859393822739577,11.088081125339151,5.3891353885229885,0.8377496288956007,0.0,3369,0.0,0.0,0.0,39.99990639073575,0.0008826964186177591,0.0,19.34628051580178,27.060702988665813,0.0,0.0,0.0,0.0,2.5515476625272555,1.609597237915604e-05,4.6081474461358995,7.064923697720376
1.259999999999972,0.02775335467109641,-0.24682719618681137,1.9848266626968856,11.162765199890499,1.3760046166417024,1.0,0.0,3216,0.0,0.0,0.0,59.99993759382384,0.0005884642790785061,0.0,12.897520343867853,34.70713532577721,0.0,0.0,0.0,0.0,1.7010317750181703,1.0730648252770693e-05,4.52026902913125,6.947603452801238
1.2799999999999698,0.03025228167859877,-0.2668308781041475,1.983696945933734,11.16490122888285,-2.1820368060535187,1.0,0.0,3411,0.0,0.0,0.0,56.66662506254922,0.00039230951938567073,0.0,8.598346895911902,23.138090217184804,0.0,0.0,0.0,0.0,2.2451322944565577,7.153765501847128e-06,4.639528946250102,6.9979907792337475
1.2999999999999676,0.032879136763543315,-0.2876071159777079,1.9825495539433826,11.118153983198685,-3.842401502194157,0.8901974209073383,0.0,3377,0.0,0.0,0.0,37.77775004169948,0.00026153967959044715,0.0,5.732231263941268,15.425393478123201,0.0,0.0,0.0,0.0,5.941199307415483,4.769177001231419e-06,4.71903555766267,6.208537062699041
1.3199999999999654,0.035639525760517834,-0.30916453382242515,1.981383272260389,11.083197019782935,-1.2765423720574358,0.5934649472715589,0.0,3497,0.0,0.0,0.0,25.185166694466318,0.00017435978639363144,0.0,3.8214875092941782,10.283595652082134,0.0,0.0,0.0,0.0,3.960799538276989,3.179451334154279e-06,4.924478989661292,6.042316889535987
1.3399999999999632,0.03853850791825699,-0.3315093861314736,1.9801975293978415,11.122610463117963,3.690307020000968,0.3956432981810392,0.0,2533,0.0,0.0,0.0,16.79011112964421,0.00011623985759575428,0.0,2.547658339529452,6.855730434721423,0.0,0.0,0.0,0.0,2.6405330255179926,2.119634222769519e-06,4.477091684164439,5.108458173270904
1.359999999999961,0.041579672403215764,-0.3546410867879396,1.9789935530162197,11.270467669012952,9.888554556483115,0.2637621987873595,0.0,3085,0.0,0.0,0.0,11.193407419762806,7.749323839716952e-05,0.0,1.6984388930196346,4.5704869564809485,0.0,0.0,0.0,0.0,1.7603553503453284,1.413089481846346e-06,4.280459496760032,4.923128494114759
1.3799999999999588,0.044764651935651,-0.3785499032761833,1.977774898859424,11.542896299072142,16.58034650269321,0.17584146585823965,0.0,3880,0.0,0.0,0.0,7.462271613175204,5.166215893144634e-05,0.0,1.132292595346423,3.046991304320632,0.0,0.0,0.0,0.0,1.1735702335635523,9.420596545642306e-07,4.403436412474168,5.056777020767864
1.3999999999999566,0.0480929006251364,-0.4032162200804293,1.976547481863535,11.944963611210373,23.310906158566493,0.1172276439054931,0.0,4432,0.0,0.0,0.0,4.974847742116802,3.444143928763089e-05,0.0,0.7548617302309486,2.0313275362137544,0.0,0.0,0.0,0.0,0.7823801557090349,6.28039769709487e-07,4.485421022950258,5.06871554470944
1.4199999999999544,0.051561720047380806,-0.42861131796406093,1.9753191380666886,12.396646569981195,22.249959469465537,0.6337073181592175,0.0,5356,0.0,0.0,0.0,36.649898494744534,2.296095952508726e-05,0.0,0.503241153487299,1.3542183574758362,0.0,0.0,0.0,0.0,0.5215867704726899,4.1869317980632464e-07,4.844955478714806,5.8739996635511496
1.4399999999999522,0.05516745539123303,-0.45470347276139383,1.9740978536823077,12.819867537057812,20.403819978559472,0.7002493232172562,0.0,5171,0.0,0.0,0.0,24.43326566316302,1.5307306350058173e-05,0.0,0.335494102324866,17.569478904983892,0.0,0.0,0.0,0.0,0.3477245136484599,2.7912878653754974e-07,4.906799587435887,6.4365759073880096
1.45999999999995,0.05890691928873673,-0.4814641408914492,1.9728902059211963,13.167430308934344,14.688022778215268,1.0,0.0,5975,0.0,0.0,0.0,49.62217710877535,1.020487090003878e-05,0.0,0.22366273488324398,45.04631926998927,0.0,0.0,0.0,0.0,2.454038564654529,1.860858576916998e-07,5.30372005016051,7.3774703580117595
1.4799999999999478,0.06277840758834922,-0.5088715771523845,1.9717006324417377,13.411108242320463,9.620397435665963,1.0,0.0,4747,0.0,0.0,0.0,66.41478473918357,6.80324726669252e-06,0.0,0.14910848992216263,46.69754617999285,0.0,0.0,0.0,0.0,4.96935904310302,1.240572384611332e-07,5.5683336919769255,7.644651020567511
1.4999999999999456,0.06678231897665297,-0.5369126570302339,1.9705312019635934,13.562714282811887,5.127441210609297,1.0,0.0,3786,0.0,0.0,0.0,77.60985649278905,4.535498177795013e-06,0.0,16.76607232661478,47.798364119995234,0.0,0.0,0.0,0.0,3.3129060287353465,8.270482564075546e-08,5.160393193025267,7.1283270178269005
1.5199999999999434,0.0709210201609706,-0.5655818591727201,1.9693820340435233,13.536346016364085,-8.580366709081368,1.0,0.0,3560,0.0,0.0,0.0,68.4065709951927,3.023665451863342e-06,0.0,27.844048217743186,48.53224274666349,0.0,0.0,0.0,0.0,2.2086040191568976,5.5136550427170304e-08,5.015465380716032,7.041312662090362
1.5399999999999412,0.07519849002671401,-0.5948798412276357,1.9682517481432937,13.287155607909929,-17.63242849186666,0.7367040718274208,0.0,3991,0.0,0.0,0.0,45.6043806634618,2.0157769679088945e-06,0.0,35.22936547849546,32.35482849777566,0.0,0.0,0.0,0.0,1.4724026794379317,3.67577002847802e-08,5.2237248879570295,6.777541774726908
1.559999999999939,0.07961927521529578,-0.6248097055303319,1.9671384292166898,12.907365541411732,-22.31629373045396,0.49113604788494725,0.0,4466,0.0,0.0,0.0,30.402920442307863,1.343851311939263e-06,0.0,23.486243652330305,21.56988566518377,0.0,0.0,0.0,0.0,0.9816017862919544,2.45051335231868e-08,5.489597079776231,6.2416122119578565
1.5799999999999368,0.08418701773398168,-0.6553715166692529,1.966040981937301,12.50396189157976,-20.4612109448227,0.049646254145520284,0.0,5080,0.0,0.0,0.0,20.26861362820524,8.959008746261753e-07,0.0,32.32416243488687,14.379923776789179,0.0,0.0,0.0,0.0,0.6544011908613029,1.6336755682124534e-08,5.920910248306106,5.652844355297007
1.5999999999999346,0.08890288379278656,-0.6865556666941264,1.9649607058851397,12.214210385785229,-11.031293817714817,-0.5224580527918754,0.0,4965,0.0,0.0,16.666666666666668,13.51240908547016,5.972672497507835e-07,0.0,38.216108289924584,9.586615851192786,0.0,0.0,0.0,0.0,0.4362674605742019,1.0891170454749688e-08,5.979793824073989,4.874529981720638
1.6199999999999324,0.09376380368353807,-0.7183345088213536,1.9639030834436495,12.162902271683668,3.827665338145937,-1.0,0.0,3961,0.0,0.0,44.44444444444444,9.008272723646773,3.981781665005223e-07,0.0,42.14407219328306,6.391077234128524,0.0,0.0,0.0,0.0,0.2908449737161346,7.260780303166458e-09,6.0952690534477005,4.97293768328701
1.6399999999999302,0.0987610784812295,-0.7506557674165524,1.9628786596850447,12.352140351747112,14.113441616814006,-0.7877591345741669,0.0,2941,0.0,0.0,29.629629629629626,6.005515149097848,2.654521110003482e-07,0.0,28.096048128855372,4.260718156085682,0.0,0.0,0.0,0.0,0.19389664914408972,4.840520202110972e-09,5.613309450265946,4.858501665401216
1.659999999999928,0.1038804891639387,-0.7834444165295259,1.9619014443310332,12.731685461756518,23.43953475697132,-0.8029505341605555,0.0,4287,0.0,0.0,36.41975308641975,4.003676766065231,1.7696807400023212e-07,0.0,18.730698752570248,2.840478770723788,0.0,0.0,0.0,0.0,0.12926443276272648,3.227013468073981e-09,5.444442072535021,4.705050492983527
1.6799999999999258,0.10910310800501795,-0.8166089262942415,1.9609863215250034,13.242185613745267,27.81386183396237,-0.5167818375885187,0.0,5594,0.0,0.0,24.279835390946502,2.6691178440434875,1.1797871600015474e-07,0.0,12.487132501713498,1.8936525138158586,0.0,0.0,0.0,0.0,1.1972873996195954,2.1513423120493204e-09,5.6621483735599325,5.6315562957338745
1.6999999999999236,0.11440638363639503,-0.8500484829453091,1.960146747419126,13.769425620872601,25.568013155110126,-0.06674344728123453,0.0,5865,0.0,0.0,16.186556927297666,18.44607856269566,7.86524773334365e-08,0.0,24.991421667809,17.92910167587724,0.0,0.0,0.0,0.0,0.7981915997463969,1.4342282080328801e-09,5.4515948506659715,6.30066716011888
1.7199999999999214,0.11976650644604458,-0.8836637603804233,1.9593927062857301,14.131920310569155,11.934087440587517,0.7888377018125102,0.0,5433,0.0,0.0,10.791037951531777,45.63071904179711,5.2434984888957664e-08,0.0,16.66094777853933,28.619401117251495,0.0,0.0,0.0,0.0,0.5321277331642645,9.561521386885867e-10,5.158786811013087,6.540979752836455
1.7399999999999192,0.12516233092830825,-0.917370875782761,1.9587294584997135,14.209857352789495,-3.0272485840165073,1.0,0.0,4740,0.0,0.0,7.194025301021185,80.42047936119808,3.495665659263844e-08,0.0,11.10729851902622,19.07960074483433,0.0,0.0,0.0,0.0,3.688085155442843,6.374347591257244e-10,5.6495570610005945,6.95838979407204
1.759999999999917,0.13057843944747421,-0.9511098135026791,1.9581579160533211,14.052458942029643,-12.152855424976718,0.6958326293769889,0.0,3942,0.0,0.0,4.796016867347456,53.61365290746538,16.666666689971105,0.0,7.404865679350813,12.719733829889552,0.0,0.0,0.0,0.0,10.236501214739675,5.9523809528059095,5.849704707333729,7.468144636377244
1.7799999999999148,0.13600481324963423,-0.9848406330669327,1.9576762724290167,13.798400086249407,-13.30731604438546,0.1861106418068813,0.0,3627,0.0,0.0,19.864011244898307,35.742435271643586,11.111111126647403,0.0,4.936577119567208,8.479822553259702,0.0,0.0,0.0,0.0,6.824334143159783,3.968253968537273,5.297160861799722,6.059010004498409
1.7999999999999126,0.1414342953659599,-1.0185329499185145,1.9572815965913024,13.612470137920296,-5.9266569632497434,-0.43148179435096806,0.0,3862,0.0,0.0,29.909340829932205,23.828290181095724,7.407407417764935,0.0,19.957718079711473,5.653215035506467,0.0,0.0,0.0,0.0,4.549556095439855,2.645502645691515,5.767212932256726,5.556829714933096
1.8199999999999104,0.14685964972426066,-1.052154475283238,1.9569709219266105,13.543950066154137,-1.3401680037157102,-0.287654529567312,0.0,4059,0.0,0.0,36.6062272199548,15.885526787397149,4.938271611843289,0.0,13.305145386474315,20.435476690337644,0.0,0.0,0.0,0.0,3.0330373969599034,1.76366843046101,6.182206995488224,5.68500581818585
